question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302960_sibling_2,article_101117,3eb5f1146b66,"The Pilgrims, Part II: Thanksgiving Celebration",What does the organization of paragraphs 2 through 5 show...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302960_sibling_3,article_101117,73c11ca50feb,"The Pilgrims, Part II: Thanksgiving Celebration",How does the author organize the passage to help readers...,91%,✅,10/11,difficulty_assessment,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302960_sibling_4,article_101117,2f7bf39b238e,"The Pilgrims, Part II: Thanksgiving Celebration","Based on how the story is written, what technique does th...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302965,article_101118,761a82c1a66f,Puritan Life,"In this story, the main problem is that Lizzie",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302965_sibling_1,article_101118,e327d806d5d7,Puritan Life,"According to the passage, why did Lizzie's mother pinch h...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302965_sibling_2,article_101118,39008403d449,Puritan Life,"Based on the passage, what conclusion can be drawn about...",91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302965_sibling_3,article_101118,790616bbdd5a,Puritan Life,How does the passage show that the meeting house is centr...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302965_sibling_4,article_101118,3e5074517bf9,Puritan Life,Which detail from the passage best supports that Puritans...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302966,article_101118,1ded15eb32a5,Puritan Life,Which word from the passage best describes how some colon...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302966_sibling_1,article_101118,2388a0451221,Puritan Life,How does Lizzie's behavior at church lead to consequences...,82%,✅,9/11,"plausibility, difficulty_assessment",20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302966_sibling_2,article_101118,bca6c8155105,Puritan Life,How does Lizzie's behavior toward her brother George diff...,82%,✅,9/11,"too_close, difficulty_assessment",20260114_123323,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,❌
quiz_302966_sibling_3,article_101118,7ca3ac855458,Puritan Life,How does Lizzie's reaction to Elder Jones's wig contribut...,91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302966_sibling_4,article_101118,b112811ff782,Puritan Life,Which detail from the passage best shows that the colonis...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302967,article_101118,b41e3fe11721,Puritan Life,Place the words that complete the outline about Lizzie's...,82%,✅,9/11,"standard_alignment, clarity_precision",20260112_190042,✅,✅,✅,✅,❌,❌,✅,✅,✅,✅,✅
quiz_302967_sibling_1,article_101118,5d46c3923ef6,Puritan Life,"According to the passage, which two activities best compl...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302967_sibling_2,article_101118,09c170287cbe,Puritan Life,The passage describes several places in Lizzie's colony....,82%,✅,9/11,"standard_alignment, length_check",20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302967_sibling_3,article_101118,bb6f97d61bfb,Puritan Life,The passage explains that Puritans needed to bring certai...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302967_sibling_4,article_101118,a276e220dffa,Puritan Life,"Based on information from multiple parts of the passage,...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302968,article_101118,e352162203fb,Puritan Life,"In the story, Lizzie smiles at the church leader’s wig, g...",91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302968_sibling_1,article_101118,2ca1a0e1ca80,Puritan Life,"In the story, Lizzie describes problems with both her beh...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302968_sibling_2,article_101118,b89607477f98,Puritan Life,The story shows Lizzie struggling with long sermons while...,91%,✅,10/11,difficulty_assessment,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302968_sibling_3,article_101118,4dd7c63cc554,Puritan Life,"Throughout the passage, Lizzie describes both difficultie...",82%,✅,9/11,"plausibility, difficulty_assessment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302968_sibling_4,article_101118,fcce81ae593b,Puritan Life,The passage mentions Lizzie watching 'the men unload item...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302973,article_101119,6f23b4e7a1d0,"Life on a Farm in the Middle Atlantic Colonies,...",What does Patience want to do first with one of the kittens?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302973_sibling_1,article_101119,9fcd4c978cd3,"Life on a Farm in the Middle Atlantic Colonies,...",Why does Primrose think their parents will not allow a pe...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302973_sibling_2,article_101119,26fcbb2afff5,"Life on a Farm in the Middle Atlantic Colonies,...","Based on the conversation, what does Patience believe abo...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302973_sibling_3,article_101119,7d7b8668bc2c,"Life on a Farm in the Middle Atlantic Colonies,...","According to the text, how do the newborn kittens behave?",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302973_sibling_4,article_101119,46bb12c1dc34,"Life on a Farm in the Middle Atlantic Colonies,...",What challenge does Primrose identify in Patience's hidin...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302974,article_101119,cdfeb1e786f2,"Life on a Farm in the Middle Atlantic Colonies,...",What is the central message of this story?,73%,❌,8/11,"single_correct_answer, difficulty_assessment, length_check",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,❌,✅,❌
quiz_302974_sibling_1,article_101119,1b66db49576a,"Life on a Farm in the Middle Atlantic Colonies,...",What lesson does the author develop through the contrast...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302974_sibling_2,article_101119,ae59046eaecc,"Life on a Farm in the Middle Atlantic Colonies,...",What lesson about colonial farm life does the author deve...,91%,✅,10/11,plausibility,20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302974_sibling_3,article_101119,bae804d029a5,"Life on a Farm in the Middle Atlantic Colonies,...",How does the author convey that colonial farm families va...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302974_sibling_4,article_101119,a5e4876d400f,"Life on a Farm in the Middle Atlantic Colonies,...",What important lesson about family life does the story te...,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302975,article_101119,f0f4c955ca85,"Life on a Farm in the Middle Atlantic Colonies,...",This story takes place on a farm in,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302975_sibling_1,article_101119,24a496d3892b,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what crop did Uncle Sven grow o...",91%,✅,10/11,specificity_balance,20260112_190042,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302975_sibling_2,article_101119,62931d0c4b89,"Life on a Farm in the Middle Atlantic Colonies,...","Based on information in the text, when did the English ta...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302975_sibling_3,article_101119,a6245c2b7d96,"Life on a Farm in the Middle Atlantic Colonies,...",What information does the author provide by describing th...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302975_sibling_4,article_101119,2f178ccdd117,"Life on a Farm in the Middle Atlantic Colonies,...",How does the author help readers understand the size of c...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302976,article_101119,8fd79953e691,"Life on a Farm in the Middle Atlantic Colonies,...",How does the author present most of the information about...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302976_sibling_1,article_101119,941f5e9313c6,"Life on a Farm in the Middle Atlantic Colonies,...",Which part of the story shows how the author moves from d...,82%,✅,9/11,"plausibility, length_check",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302976_sibling_2,article_101119,0bb63db8ccc0,"Life on a Farm in the Middle Atlantic Colonies,...",How does the author organize the information to help read...,82%,✅,9/11,"plausibility, length_check",20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302976_sibling_3,article_101119,9ce2458382d4,"Life on a Farm in the Middle Atlantic Colonies,...",What technique does the author use to show the passage of...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302981,article_101120,dd769c0ddfa3,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what happens to grain at the mi...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302981_sibling_1,article_101120,dad4c183c4d9,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what types of grain did the Mid...",82%,✅,9/11,"plausibility, homogeneity",20260113_211705,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302981_sibling_2,article_101120,55e2558b39d0,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what did the German neighbors b...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302981_sibling_3,article_101120,2f04e8decec8,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what did Papa bring home from h...",91%,✅,10/11,length_check,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302981_sibling_4,article_101120,59e86883c911,"Life on a Farm in the Middle Atlantic Colonies,...","According to the passage, what work did the girls do afte...",91%,✅,10/11,difficulty_assessment,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302982,article_101120,21b860e660c3,"Life on a Farm in the Middle Atlantic Colonies,...","In the passage, the words determined and excitedly are us...",45%,❌,5/11,"plausibility, standard_alignment, clarity_precision, single_correct_answer, passage_reference, difficulty_assessment",20260112_190042,✅,❌,✅,✅,❌,❌,❌,❌,✅,✅,❌
quiz_302982_sibling_1,article_101120,adef927dab87,"Life on a Farm in the Middle Atlantic Colonies,...",What do Papa's actions of bringing home different foods a...,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302982_sibling_2,article_101120,fec33e7ca983,"Life on a Farm in the Middle Atlantic Colonies,...","Based on the passage, what can readers tell about the boy...",82%,✅,9/11,"plausibility, homogeneity",20260113_211705,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302982_sibling_3,article_101120,ab22ab340b35,"Life on a Farm in the Middle Atlantic Colonies,...",How do Papa's actions of bringing home strange foods and...,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302982_sibling_4,article_101120,72efbbc013f1,"Life on a Farm in the Middle Atlantic Colonies,...","Based on the passage, what do Papa's actions of bringing...",91%,✅,10/11,length_check,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302983,article_101120,9d2adb40fc29,"Life on a Farm in the Middle Atlantic Colonies,...",Place the words that complete the outline about the Middl...,55%,❌,6/11,"plausibility, homogeneity, standard_alignment, clarity_precision, difficulty_assessment",20260112_190042,✅,❌,❌,✅,❌,❌,✅,✅,✅,✅,❌
quiz_302983_sibling_1,article_101120,04b41b31c672,"Life on a Farm in the Middle Atlantic Colonies,...",How does the passage organize information about the Middl...,91%,✅,10/11,standard_alignment,20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302983_sibling_2,article_101120,4ce36ac19352,"Life on a Farm in the Middle Atlantic Colonies,...","Based on the passage, what did farmers in the Middle Atla...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302983_sibling_3,article_101120,821b11d91cde,"Life on a Farm in the Middle Atlantic Colonies,...",How does the passage organize information about what peop...,82%,✅,9/11,"standard_alignment, length_check",20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302983_sibling_4,article_101120,36a48f700243,"Life on a Farm in the Middle Atlantic Colonies,...","Based on the passage, which detail helps readers understa...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302984,article_101120,cabc8a7c2607,"Life on a Farm in the Middle Atlantic Colonies,...",What is the main idea of Papa’s stories about his trips t...,82%,✅,9/11,"plausibility, length_check",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302984_sibling_1,article_101120,06c2f02b1506,"Life on a Farm in the Middle Atlantic Colonies,...",What is one reason Papa's stories are important to unders...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302984_sibling_2,article_101120,0f7f4ff2379d,"Life on a Farm in the Middle Atlantic Colonies,...",What central message does the passage convey about the Mi...,91%,✅,10/11,length_check,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302984_sibling_3,article_101120,762083173187,"Life on a Farm in the Middle Atlantic Colonies,...",What is the central message about community life in the M...,91%,✅,10/11,plausibility,20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302984_sibling_4,article_101120,1883f763a6ed,"Life on a Farm in the Middle Atlantic Colonies,...",The passage suggests that German settlers influenced the...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302989,article_101121,d1daa0c2c995,The Quakers and the Lenni Lenape,"Before reaching the Lenni Lenape village, what did Charle...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302989_sibling_1,article_101121,b13bed2b672e,The Quakers and the Lenni Lenape,How did Charles and Hester help Lapowinsa before the stor...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302989_sibling_2,article_101121,9c8b3a02ee2e,The Quakers and the Lenni Lenape,What does Lapowinsa's promise to take Charles and Hester...,91%,✅,10/11,difficulty_assessment,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302989_sibling_3,article_101121,9db44568cbfb,The Quakers and the Lenni Lenape,What action by the Quaker families led to the children br...,91%,✅,10/11,length_check,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302989_sibling_4,article_101121,85e393d315bf,The Quakers and the Lenni Lenape,"Based on the passage, what shows that Charles admires Len...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302990,article_101121,6f289fdd4be7,The Quakers and the Lenni Lenape,What is the central message of this story?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302990_sibling_1,article_101121,3c92c1be3fef,The Quakers and the Lenni Lenape,What lesson does the story teach about cooperation betwee...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302990_sibling_2,article_101121,9cb5c89db941,The Quakers and the Lenni Lenape,What lesson does the story teach about working together?,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302990_sibling_3,article_101121,9fb1c3e92c2f,The Quakers and the Lenni Lenape,What lesson does the author teach about how different gro...,91%,✅,10/11,standard_alignment,20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302990_sibling_4,article_101121,04e6862b7644,The Quakers and the Lenni Lenape,What does the author emphasize by including details about...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302991,article_101121,67047314941a,The Quakers and the Lenni Lenape,This story takes place near a,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302991_sibling_1,article_101121,cd77270f5066,The Quakers and the Lenni Lenape,The passage states that the village sat near a winding ri...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302991_sibling_2,article_101121,e28b33ce7d19,The Quakers and the Lenni Lenape,"Based on details in the passage, which word best describe...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302991_sibling_3,article_101121,daea447b33e1,The Quakers and the Lenni Lenape,Which detail from the passage shows that the Quaker colon...,82%,✅,9/11,"plausibility, homogeneity",20260112_190042,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302991_sibling_4,article_101121,8bc94f22560a,The Quakers and the Lenni Lenape,"According to the passage, what did the Lenni Lenape men h...",100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302992,article_101121,f29074163cff,The Quakers and the Lenni Lenape,What do Charles and Hester's feelings about visiting the...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302992_sibling_1,article_101121,cbcba96deff8,The Quakers and the Lenni Lenape,Why does the author describe the children feeling 'not ne...,91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302992_sibling_2,article_101121,d322c4d018cc,The Quakers and the Lenni Lenape,What do the children's repeated actions show about how th...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302992_sibling_3,article_101121,1cda23b6fb56,The Quakers and the Lenni Lenape,How does Charles's attention to clothing details help the...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302992_sibling_4,article_101121,f71a5c072228,The Quakers and the Lenni Lenape,What does the father's invitation to smoke tobacco with t...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302997,article_101122,271703c0eef1,"Matthew, the Apprentice",What does Matthew's job as an apprentice include?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302997_sibling_1,article_101122,0c96f15129ba,"Matthew, the Apprentice","According to the passage, what did Uncle Abraham promise...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302997_sibling_2,article_101122,8d359e872518,"Matthew, the Apprentice",How long would Matthew need to work before he could becom...,82%,✅,9/11,"single_correct_answer, difficulty_assessment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,❌
quiz_302997_sibling_3,article_101122,9d6c991053a1,"Matthew, the Apprentice","Based on paragraph 7, which task took Matthew the most ti...",100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302997_sibling_4,article_101122,fd5f0aa7576d,"Matthew, the Apprentice",Why did Matthew's brother Jonah work with their father in...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302998,article_101122,1a64d83d9ccc,"Matthew, the Apprentice","In the passage, when Matthew’s father says goodbye and le...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302998_sibling_1,article_101122,d743b20930ad,"Matthew, the Apprentice","Based on the passage, why does Matthew not cry when his f...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302998_sibling_2,article_101122,039296be351e,"Matthew, the Apprentice",What do Matthew's actions throughout the story reveal abo...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302998_sibling_3,article_101122,f3ee97b69bc3,"Matthew, the Apprentice",How does the author show that Matthew has formed a connec...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302998_sibling_4,article_101122,bfda6cfecab2,"Matthew, the Apprentice",What can readers conclude about Matthew's feelings toward...,82%,✅,9/11,"passage_reference, difficulty_assessment",20260112_190042,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌
quiz_302999,article_101122,b0c6a5f55a43,"Matthew, the Apprentice",Read this outline. I. Matthew's Journey II. Skills He Lea...,73%,❌,8/11,"plausibility, homogeneity, standard_alignment",20260112_190042,✅,❌,❌,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302999_sibling_1,article_101122,b692873f8c3c,"Matthew, the Apprentice",Which picture would best show what Matthew's father made...,91%,✅,10/11,standard_alignment,20260113_211705,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302999_sibling_2,article_101122,133f9a27370d,"Matthew, the Apprentice",Which detail from the passage would be most important to...,82%,✅,9/11,"standard_alignment, length_check",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302999_sibling_3,article_101122,cb4ac1010c54,"Matthew, the Apprentice","Based on the structure of the passage, which section head...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302999_sibling_4,article_101122,91a41c326fa8,"Matthew, the Apprentice",If you were creating a diagram showing 'Ingredients Matth...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_303000,article_101122,faf2ebb497b3,"Matthew, the Apprentice",What is the central message of Matthew's story?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303000_sibling_1,article_101122,e76138566721,"Matthew, the Apprentice",What lesson does the passage teach through Matthew's expe...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303000_sibling_2,article_101122,19cb826027aa,"Matthew, the Apprentice",What lesson does Matthew's story teach about growing up?,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303000_sibling_3,article_101122,b7eacfe58536,"Matthew, the Apprentice","Based on the entire passage, what message does Matthew's...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303000_sibling_4,article_101122,f14a860bfcfd,"Matthew, the Apprentice",Which detail from the passage best supports the idea that...,82%,✅,9/11,"standard_alignment, length_check",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_303005,article_101123,23e0c5b6707a,Living Things and Their Habitats,Which fact about the bee is clear from the description of...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303005_sibling_1,article_101123,deaeae6633c7,Living Things and Their Habitats,"Based on the description in the second section, what does...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303005_sibling_2,article_101123,0d1915b8ccbf,Living Things and Their Habitats,"According to the first section, what is an ecosystem?",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303005_sibling_3,article_101123,34655f7f9b6d,Living Things and Their Habitats,What information about insects can be found in the descri...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303005_sibling_4,article_101123,70161df1f9b1,Living Things and Their Habitats,"Based on the passage's description, what does the squirre...",91%,✅,10/11,plausibility,20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303006,article_101123,1b27ec6c6147,Living Things and Their Habitats,Which is the main idea of this passage?,91%,✅,10/11,specificity_balance,20260112_190042,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303006_sibling_1,article_101123,c08b9dfb6ade,Living Things and Their Habitats,Which main idea is best supported by the examples of the...,91%,✅,10/11,specificity_balance,20260112_190042,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303006_sibling_2,article_101123,733823c964e5,Living Things and Their Habitats,What is the main idea of this passage about ecology?,91%,✅,10/11,specificity_balance,20260113_211705,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303006_sibling_3,article_101123,5808fe49307b,Living Things and Their Habitats,"Based on information throughout the passage, what do the...",82%,✅,9/11,"standard_alignment, length_check",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_303006_sibling_4,article_101123,a4ae4186626d,Living Things and Their Habitats,What is the main idea that connects all the examples in t...,100%,✅,11/11,,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303007,article_101123,2ae28d7ebb76,Living Things and Their Habitats,Read the excerpt from Section 3. 'She knows that winter i...,91%,✅,10/11,passage_reference,20260112_190042,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_303007_sibling_1,article_101123,b3e779bc0152,Living Things and Their Habitats,The passage says that acorns 'need to be planted in soil...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303007_sibling_2,article_101123,2a1aa1cf21a7,Living Things and Their Habitats,"According to the third section, why does the squirrel dig...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303007_sibling_3,article_101123,9cbb91d9bd15,Living Things and Their Habitats,What does the phrase 'soft moss' in the first section tel...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303007_sibling_4,article_101123,4a6a1d2aa88d,Living Things and Their Habitats,"Based on the passage, what is the relationship between th...",82%,✅,9/11,"plausibility, homogeneity",20260112_190042,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
