question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302336_sibling_2,article_101042,b304a4881bc9,"Cupid and Psyche, Part I","Based on paragraph 6, why does Psyche climb up the mountain?",56%,❌,5/9,"clarity_precision, passage_reference, plausibility, standard_alignment",20260112_122138,❌,,✅,✅,✅,❌,❌,✅,✅,❌,
quiz_302336_sibling_3,article_101042,3251fa2aec6b,"Cupid and Psyche, Part I",How does the author show that Psyche arrives at an unexpe...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302336_sibling_4,article_101042,903895b13fad,"Cupid and Psyche, Part I",Which detail from the story best shows that Cupid wants t...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302337,article_101042,7aeb40c6859c,"Cupid and Psyche, Part I",What is the main purpose of this story?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302337_sibling_1,article_101042,a02c920c1cf3,"Cupid and Psyche, Part I",What lesson does this myth teach about relationships?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302337_sibling_2,article_101042,49736d5c652b,"Cupid and Psyche, Part I",The story teaches readers that,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302337_sibling_3,article_101042,419c9accf374,"Cupid and Psyche, Part I","Based on key details throughout the story, what central m...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302337_sibling_4,article_101042,31ad6ff977d7,"Cupid and Psyche, Part I",Which message is most clearly shown through Cupid's words...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302338,article_101042,c162d7a61bfa,"Cupid and Psyche, Part I",Cupid most likely thinks that,89%,✅,8/9,clarity_precision,20260112_122138,❌,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302338_sibling_1,article_101042,57dff0bbcbc4,"Cupid and Psyche, Part I",Venus most likely thinks that,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302338_sibling_2,article_101042,074577adacf2,"Cupid and Psyche, Part I","Based on her actions in the story, Psyche most likely bel...",89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302338_sibling_3,article_101042,a6970189a876,"Cupid and Psyche, Part I",What does Psyche's behavior on the mountain reveal about...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302338_sibling_4,article_101042,ab77bcac5c81,"Cupid and Psyche, Part I",The narrator's description of Cupid's reaction suggests t...,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302339,article_101042,88bd9774ec1f,"Cupid and Psyche, Part I",Which word best describes how Cupid feels at the end of t...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302339_sibling_1,article_101042,7e089b76a3df,"Cupid and Psyche, Part I",Why does Cupid most likely leave Psyche at the end of the...,89%,✅,8/9,clarity_precision,20260112_122138,❌,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302339_sibling_2,article_101042,1312508c6b2e,"Cupid and Psyche, Part I","Based on the details in paragraph 10, Cupid probably feel...",78%,❌,7/9,"length_check, passage_reference",20260112_122138,✅,,✅,✅,❌,❌,✅,✅,✅,✅,
quiz_302339_sibling_3,article_101042,c02b502c9b75,"Cupid and Psyche, Part I",How do Cupid's actions throughout the story help explain...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302339_sibling_4,article_101042,3570d1ecbde7,"Cupid and Psyche, Part I",What do Psyche's actions in paragraph 10 reveal about how...,78%,❌,7/9,"passage_reference, plausibility",20260112_122138,✅,,✅,✅,✅,❌,❌,✅,✅,✅,
quiz_302344,article_101043,dda9787aa6d3,"Cupid and Psyche, Part II",Which of these happens first in this story?,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302344_sibling_1,article_101043,6510490c3544,"Cupid and Psyche, Part II","According to the story, what does Venus do right after sh...",89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302344_sibling_2,article_101043,3273b76702ac,"Cupid and Psyche, Part II",Which detail from the story shows that Psyche thinks the...,78%,❌,7/9,"grammatical_parallel, standard_alignment",20260112_122138,✅,,❌,✅,✅,✅,✅,✅,✅,❌,
quiz_302344_sibling_3,article_101043,07487c4b68c3,"Cupid and Psyche, Part II","Based on the beginning of the story, why does Venus refus...",67%,❌,6/9,"homogeneity, plausibility, standard_alignment",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,❌,
quiz_302344_sibling_4,article_101043,32ef14d778e2,"Cupid and Psyche, Part II",What happens right before Psyche travels to the underworld?,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302345,article_101043,acb0278903f2,"Cupid and Psyche, Part II",What lesson does Cupid tell Psyche after she opens the box?,67%,❌,6/9,"grammatical_parallel, homogeneity, plausibility",20260112_122138,✅,,❌,❌,✅,✅,❌,✅,✅,✅,
quiz_302345_sibling_1,article_101043,365700ebba66,"Cupid and Psyche, Part II",What is the most important message readers should learn f...,78%,❌,7/9,"plausibility, specificity_balance",20260112_122138,✅,,✅,✅,✅,✅,❌,✅,❌,✅,
quiz_302345_sibling_2,article_101043,6d94cf4ba055,"Cupid and Psyche, Part II","Based on the tasks Venus gives Psyche, what lesson does t...",89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302345_sibling_3,article_101043,7a972ccc2334,"Cupid and Psyche, Part II",The story shows that Psyche learns an important lesson. W...,78%,❌,7/9,"clarity_precision, standard_alignment",20260112_122138,❌,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302345_sibling_4,article_101043,448b92914c3b,"Cupid and Psyche, Part II",How does the author show that the lesson about curiosity...,67%,❌,6/9,"length_check, plausibility, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,❌,
quiz_302346,article_101043,dd010336aa8b,"Cupid and Psyche, Part II","Read this sentence from the story: ""An army of ants had c...",78%,❌,7/9,"grammatical_parallel, length_check",20260112_122138,✅,,❌,✅,❌,✅,✅,✅,✅,✅,
quiz_302346_sibling_1,article_101043,742e9a542d97,"Cupid and Psyche, Part II",Read this sentence from the story: 'Psyche's heart sank.'...,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302346_sibling_2,article_101043,7f17804fa653,"Cupid and Psyche, Part II",What does the word 'mysterious' mean in the sentence 'Jus...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302346_sibling_3,article_101043,5ff863acf6f3,"Cupid and Psyche, Part II","In the sentence 'Each ant carried a seed,' what type of w...",78%,❌,7/9,"plausibility, standard_alignment",20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,❌,
quiz_302346_sibling_4,article_101043,29bef8b16e92,"Cupid and Psyche, Part II",Read this sentence from the story: 'Venus was confident t...,44%,❌,4/9,"grammatical_parallel, homogeneity, plausibility, single_correct_answer, specificity_balance",20260112_122138,✅,,❌,❌,✅,✅,❌,❌,❌,✅,
quiz_302347,article_101043,aadfc9658123,"Cupid and Psyche, Part II","How do Psyche's feelings change throughout the story, and...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302347_sibling_1,article_101043,fc21aaf04e76,"Cupid and Psyche, Part II",Why does Cupid wake Psyche up even though he is upset wit...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302347_sibling_2,article_101043,42c06575b73e,"Cupid and Psyche, Part II",How does Venus's treatment of Psyche affect what happens...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302347_sibling_3,article_101043,1ec6ebe4509d,"Cupid and Psyche, Part II",What do Psyche's actions throughout the story reveal abou...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302347_sibling_4,article_101043,e2eca0a6525d,"Cupid and Psyche, Part II",Based on what happens when Psyche receives the box from Q...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302348,article_101043,409e0b127ae5,"Cupid and Psyche, Part II","Based on the story, what happens when Psyche opens the bo...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302348_sibling_1,article_101043,1126689a9ce7,"Cupid and Psyche, Part II",Why is it important to the story that Cupid was watching...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302348_sibling_2,article_101043,debf70f52e62,"Cupid and Psyche, Part II",What does Psyche's decision to open the box after success...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302348_sibling_3,article_101043,fe92f0f53e9b,"Cupid and Psyche, Part II",How does the author use the box incident to connect diffe...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302353,article_101044,c256e059e2b4,The Sword of Damocles,Why did Dionysius offer to let Damocles be king for a day?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302353_sibling_1,article_101044,b7681d2e61ef,The Sword of Damocles,What does Damocles do when he first sees the sword hangin...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302353_sibling_2,article_101044,3bd7f3d336b0,The Sword of Damocles,"Based on the story, what was Damocles's main reason for w...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302353_sibling_3,article_101044,ceddd78f881d,The Sword of Damocles,"According to the passage, what does Dionysius mean when h...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302353_sibling_4,article_101044,1889501eaf8b,The Sword of Damocles,Which detail best shows that Damocles did not understand...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302354,article_101044,5d88adad8627,The Sword of Damocles,How does Damocles change in the story?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302354_sibling_1,article_101044,f71fd37d106a,The Sword of Damocles,What happens to Damocles's feelings during his day as king?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302354_sibling_2,article_101044,01c816818ddf,The Sword of Damocles,How do Damocles's actions reveal his character transforma...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302354_sibling_3,article_101044,cc80d3182e76,The Sword of Damocles,Why does Damocles's experience with the banquet illustrat...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302354_sibling_4,article_101044,3f8c710494db,The Sword of Damocles,"Based on Damocles's behavior throughout the story, what m...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302355,article_101044,b9dfcd02cb70,The Sword of Damocles,How does the author show the difference between what Damo...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302355_sibling_1,article_101044,f0ae6af544b7,The Sword of Damocles,"According to paragraph 1, what story element does the aut...",56%,❌,5/9,"homogeneity, length_check, plausibility, standard_alignment",20260112_122138,✅,,✅,❌,❌,✅,❌,✅,✅,❌,
quiz_302355_sibling_2,article_101044,b0c1ad32308d,The Sword of Damocles,How does the author use the banquet details in paragraph...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302355_sibling_3,article_101044,d7c4cea45937,The Sword of Damocles,What technique does the author use when Dionysius asks 'H...,67%,❌,6/9,"plausibility, specificity_balance, standard_alignment",20260112_122138,✅,,✅,✅,✅,✅,❌,✅,❌,❌,
quiz_302355_sibling_4,article_101044,9c4057845e3c,The Sword of Damocles,Why does the author have Dionysius explain that 'the thin...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302356,article_101044,71e60174fba3,The Sword of Damocles,Dionysius most likely thinks that,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302356_sibling_1,article_101044,48ee0b878d8f,The Sword of Damocles,What does Dionysius most likely believe about people who...,78%,❌,7/9,"grammatical_parallel, specificity_balance",20260112_122138,✅,,❌,✅,✅,✅,✅,✅,❌,✅,
quiz_302356_sibling_2,article_101044,b21547317dc7,The Sword of Damocles,What point of view does Damocles hold at the beginning of...,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302356_sibling_3,article_101044,f68192c13ab0,The Sword of Damocles,"Based on the story, what would Dionysius most likely thin...",78%,❌,7/9,"plausibility, specificity_balance",20260112_122138,✅,,✅,✅,✅,✅,❌,✅,❌,✅,
quiz_302356_sibling_4,article_101044,a2dc8fae5d19,The Sword of Damocles,What does the narrator suggest by describing Damocles as...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302361,article_101045,7d774c0370f4,The Roman Republic,What is the most likely reason the author wrote this pass...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302361_sibling_1,article_101045,e59621fc9478,The Roman Republic,Why did the author most likely include the paragraph abou...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302361_sibling_2,article_101045,4585f242ef4d,The Roman Republic,"Based on the passage, why would the author describe the S...",78%,❌,7/9,"length_check, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,❌,
quiz_302361_sibling_3,article_101045,8bb38233a01a,The Roman Republic,What is the author's point of view about the Roman republ...,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302361_sibling_4,article_101045,8372ec2d56cf,The Roman Republic,Why did the author most likely include information about...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302362,article_101045,79a6f8f0797a,The Roman Republic,Which statement best describes the choice the Romans made...,44%,❌,4/9,"grammatical_parallel, homogeneity, length_check, plausibility, specificity_balance",20260112_122138,✅,,❌,❌,❌,✅,❌,✅,❌,✅,
quiz_302362_sibling_1,article_101045,2f22f9cced35,The Roman Republic,What connection does the passage show between Tarquin's a...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302362_sibling_2,article_101045,f597cee5495f,The Roman Republic,"According to the passage, what relationship exists betwee...",56%,❌,5/9,"length_check, plausibility, specificity_balance, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,❌,❌,
quiz_302362_sibling_3,article_101045,3e4ca4d23581,The Roman Republic,How were patricians and plebeians different in the early...,56%,❌,5/9,"homogeneity, length_check, plausibility, standard_alignment",20260112_122138,✅,,✅,❌,❌,✅,❌,✅,✅,❌,
quiz_302362_sibling_4,article_101045,4e41a57c6823,The Roman Republic,"Based on the passage, which detail best shows that being...",67%,❌,6/9,"grammatical_parallel, length_check, specificity_balance",20260112_122138,✅,,❌,✅,❌,✅,✅,✅,❌,✅,
quiz_302363,article_101045,0fd02ba60a0d,The Roman Republic,Which of these could best be used instead of a consul?,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302363_sibling_1,article_101045,7226b1701d46,The Roman Republic,What type of government did the Romans create after drivi...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302363_sibling_2,article_101045,d12d26ad09d3,The Roman Republic,How did the Roman Senate influence the government that th...,67%,❌,6/9,"homogeneity, length_check, plausibility",20260112_122138,✅,,✅,❌,❌,✅,❌,✅,✅,✅,
quiz_302363_sibling_3,article_101045,f2564d72f49b,The Roman Republic,Which sentence from the passage best supports the main id...,78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302363_sibling_4,article_101045,4943069c4cbd,The Roman Republic,"Based on information in the passage, what main idea conne...",78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302364,article_101045,834067ded9db,The Roman Republic,"After the Romans drove out King Tarquin, what kind of gov...",78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302364_sibling_1,article_101045,89c8d229036d,The Roman Republic,Which detail from the passage best explains why many Roma...,56%,❌,5/9,"grammatical_parallel, homogeneity, length_check, plausibility",20260112_122138,✅,,❌,❌,❌,✅,❌,✅,✅,✅,
quiz_302364_sibling_2,article_101045,43a82cf89b7f,The Roman Republic,What is the main idea of the section that explains the di...,56%,❌,5/9,"grammatical_parallel, homogeneity, length_check, specificity_balance",20260112_122138,✅,,❌,❌,❌,✅,✅,✅,❌,✅,
quiz_302364_sibling_3,article_101045,960229a42fa7,The Roman Republic,How does the passage show that the Roman republic influen...,67%,❌,6/9,"length_check, plausibility, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,❌,
quiz_302364_sibling_4,article_101045,4ea8049c9ad2,The Roman Republic,"Based on the entire passage, which statement best capture...",67%,❌,6/9,"grammatical_parallel, length_check, specificity_balance",20260112_122138,✅,,❌,✅,❌,✅,✅,✅,❌,✅,
quiz_302365,article_101045,2ce656d7f659,The Roman Republic,Part A: Which sentence tells the main idea of the whole p...,44%,❌,4/9,"grammatical_parallel, homogeneity, length_check, plausibility, specificity_balance",20260112_122138,✅,,❌,❌,❌,✅,❌,✅,❌,✅,
quiz_302365_sibling_1,article_101045,a680e2cffbee,The Roman Republic,What does the passage reveal about the relationship betwe...,78%,❌,7/9,"length_check, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,❌,
quiz_302365_sibling_2,article_101045,1aecf206da42,The Roman Republic,"According to the passage, what was the most important out...",78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302365_sibling_3,article_101045,307de17b6277,The Roman Republic,Which key details from different parts of the passage wor...,67%,❌,6/9,"grammatical_parallel, length_check, specificity_balance",20260112_122138,✅,,❌,✅,❌,✅,✅,✅,❌,✅,
quiz_302365_sibling_4,article_101045,5cf2d7a9cf27,The Roman Republic,"Based on the passage, how does the author connect the beg...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302370,article_101046,863eb2b795e5,Hannibal Crosses the Alps,What does the information in the passage show about Hanni...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302370_sibling_1,article_101046,0b08a433f808,Hannibal Crosses the Alps,"Based on the passage, what does the map or description of...",78%,❌,7/9,"clarity_precision, standard_alignment",20260112_122138,❌,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302370_sibling_2,article_101046,66948ad57889,Hannibal Crosses the Alps,Which detail from the passage shows that Hannibal's speci...,67%,❌,6/9,"grammatical_parallel, homogeneity, standard_alignment",20260112_122138,✅,,❌,❌,✅,✅,✅,✅,✅,❌,
quiz_302370_sibling_3,article_101046,87ba48950f5c,Hannibal Crosses the Alps,"According to the passage, what does the description of th...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302370_sibling_4,article_101046,b331245aefaa,Hannibal Crosses the Alps,How does the illustration or description of the Punic War...,78%,❌,7/9,"clarity_precision, plausibility",20260112_122138,❌,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302371,article_101046,517fd8a748c7,Hannibal Crosses the Alps,"After General Scipio took Roman troops to Africa, what di...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302371_sibling_1,article_101046,2c4f65efee3b,Hannibal Crosses the Alps,Why did Hannibal promise his father he would continue fig...,67%,❌,6/9,"grammatical_parallel, length_check, plausibility",20260112_122138,✅,,❌,✅,❌,✅,❌,✅,✅,✅,
quiz_302371_sibling_2,article_101046,506f127ee5d2,Hannibal Crosses the Alps,What main idea does the passage support by describing Han...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302371_sibling_3,article_101046,56509a11f986,Hannibal Crosses the Alps,The passage explains that Carthage took over parts of Nor...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302371_sibling_4,article_101046,275dd7cb73da,Hannibal Crosses the Alps,Which key detail from the passage explains why Hannibal u...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302372,article_101046,731acc441456,Hannibal Crosses the Alps,The Romans changed their fighting strategy against Hannib...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302372_sibling_1,article_101046,ec2ddf694c63,Hannibal Crosses the Alps,"According to the passage, what key detail shows the main...",22%,❌,2/9,"clarity_precision, grammatical_parallel, homogeneity, plausibility, single_correct_answer, specificity_balance, standard_alignment",20260112_122138,❌,,❌,❌,✅,✅,❌,❌,❌,❌,
quiz_302372_sibling_2,article_101046,46276673251c,Hannibal Crosses the Alps,"After losing major battles at Trebbia, Trasimene, and Can...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302372_sibling_3,article_101046,6fde12234c2a,Hannibal Crosses the Alps,What happened because the Romans launched a counter-attac...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302372_sibling_4,article_101046,46e08a0818bd,Hannibal Crosses the Alps,The passage describes a sequence of events in the Second...,78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302373,article_101046,3b673b2aa8b1,Hannibal Crosses the Alps,Why did Hannibal leave Italy and go back to Carthage?,78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302373_sibling_1,article_101046,d8cdfedd3a60,Hannibal Crosses the Alps,Why did some of Hannibal's soldiers die while crossing th...,78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302373_sibling_2,article_101046,f9cf2de87d7d,Hannibal Crosses the Alps,"Based on the passage, why did Carthage become weaker afte...",56%,❌,5/9,"clarity_precision, length_check, plausibility, standard_alignment",20260112_122138,❌,,✅,✅,❌,✅,❌,✅,✅,❌,
quiz_302373_sibling_3,article_101046,64eb2b35660b,Hannibal Crosses the Alps,Why did the leaders of Carthage write to Hannibal telling...,78%,❌,7/9,"length_check, plausibility",20260112_122138,✅,,✅,✅,❌,✅,❌,✅,✅,✅,
quiz_302373_sibling_4,article_101046,28c0b04cfdea,Hannibal Crosses the Alps,"Based on information from the entire passage, why was Han...",89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302378,article_101047,e78b38ff17f6,"Julius Caesar: Great Fighter, Great Writer",What is this passage mostly about?,44%,❌,4/9,"grammatical_parallel, homogeneity, length_check, plausibility, specificity_balance",20260112_122138,✅,,❌,❌,❌,✅,❌,✅,❌,✅,
quiz_302378_sibling_1,article_101047,43861ae87153,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, which detail best shows what Julius...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302378_sibling_2,article_101047,39f7f64d3cb0,"Julius Caesar: Great Fighter, Great Writer",Why does the author include the information about Caesar'...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302378_sibling_3,article_101047,e2fafd76a489,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what can readers learn about Ca...",78%,❌,7/9,"length_check, standard_alignment",20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,❌,
quiz_302378_sibling_4,article_101047,dd310a7fd7fa,"Julius Caesar: Great Fighter, Great Writer",How does the author help readers understand that Caesar w...,89%,✅,8/9,plausibility,20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,✅,
quiz_302379,article_101047,a7628a7953a9,"Julius Caesar: Great Fighter, Great Writer",How are the sentences in section 2 about Caesar's time wi...,89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302379_sibling_1,article_101047,6886b7c25341,"Julius Caesar: Great Fighter, Great Writer",Which sentence best shows the order of events in Caesar's...,78%,❌,7/9,"plausibility, standard_alignment",20260112_122138,✅,,✅,✅,✅,✅,❌,✅,✅,❌,
quiz_302379_sibling_2,article_101047,d296ffcbf370,"Julius Caesar: Great Fighter, Great Writer",What is the main way the author organizes the information...,100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302379_sibling_3,article_101047,564d6c5883de,"Julius Caesar: Great Fighter, Great Writer","The author explains that Caesar's report said 'Veni, vidi...",89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302379_sibling_4,article_101047,7040455305db,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, what connection exists between the...",89%,✅,8/9,standard_alignment,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,❌,
quiz_302380,article_101047,f40afb8c8ece,"Julius Caesar: Great Fighter, Great Writer","During his captivity by pirates, what did Julius Caesar i...",100%,✅,9/9,,20260112_122138,✅,,✅,✅,✅,✅,✅,✅,✅,✅,
quiz_302380_sibling_1,article_101047,ad80d678db37,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what did Caesar do right after...",89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
quiz_302380_sibling_2,article_101047,def900995d08,"Julius Caesar: Great Fighter, Great Writer","In the section about Caesar conquering Gaul, what happene...",78%,❌,7/9,"homogeneity, plausibility",20260112_122138,✅,,✅,❌,✅,✅,❌,✅,✅,✅,
quiz_302380_sibling_3,article_101047,ac20a6029bf7,"Julius Caesar: Great Fighter, Great Writer",What is the most important idea that the author wants rea...,78%,❌,7/9,"specificity_balance, standard_alignment",20260112_122138,✅,,✅,✅,✅,✅,✅,✅,❌,❌,
quiz_302380_sibling_4,article_101047,e1c2ddccd295,"Julius Caesar: Great Fighter, Great Writer",The author includes the detail that Caesar demanded a hig...,89%,✅,8/9,length_check,20260112_122138,✅,,✅,✅,❌,✅,✅,✅,✅,✅,
