question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302721_sibling_1,article_101088,a8b64fb71bdf,Nicolaus Copernicus,"According to the passage, why did Copernicus write down h...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302721_sibling_2,article_101088,b0e3e6d8129e,Nicolaus Copernicus,What does the passage explain happened because Copernicus...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302721_sibling_3,article_101088,4fcb953e608e,Nicolaus Copernicus,"Based on paragraph 2, what was the result of Copernicus u...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302721_sibling_4,article_101088,f29ff0a7cdd8,Nicolaus Copernicus,Why does the passage explain that other scientists could...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302722,article_101088,e42be9ba11d5,Nicolaus Copernicus,Which is a theme in this passage?,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302722_sibling_1,article_101088,fc6f0ec7eefd,Nicolaus Copernicus,Which detail from the passage best supports the idea that...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302722_sibling_2,article_101088,13c8e6477ebd,Nicolaus Copernicus,What is the main message the author wants readers to unde...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302722_sibling_3,article_101088,28ebafc7fab4,Nicolaus Copernicus,How does the passage show that Copernicus made an importa...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302722_sibling_4,article_101088,c7f5da75a96a,Nicolaus Copernicus,Which sentence from the passage best shows the key idea a...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302727,article_101089,fecc85fd0a2e,The Big Bang,"According to the passage, why couldn't anything stick tog...",82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302727_sibling_1,article_101089,465358031a49,The Big Bang,"Based on information in the passage, what happened as the...",55%,❌,6/11,"difficulty_assessment, homogeneity, length_check, plausibility, standard_alignment",20260112_172559,✅,❌,✅,❌,❌,✅,❌,✅,✅,❌,✅
quiz_302727_sibling_2,article_101089,8f09c1f6bf45,The Big Bang,"According to the passage, what did Edwin Hubble discover...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302727_sibling_3,article_101089,9a50e5f67b3d,The Big Bang,How does the passage show that the Big Bang happened extr...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302727_sibling_4,article_101089,ea6551ee46af,The Big Bang,Which detail from the passage explains why the first star...,73%,❌,8/11,"difficulty_assessment, grammatical_parallel, standard_alignment",20260112_172559,✅,❌,❌,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302728,article_101089,67081ef4b886,The Big Bang,What would a reader learn from reading the passage?,82%,✅,9/11,"length_check, specificity_balance",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302728_sibling_1,article_101089,4836b3fc0d17,The Big Bang,What is the main purpose of this passage?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302728_sibling_2,article_101089,5ad95e7a7a96,The Big Bang,"Based on the passage, what would best summarize what scie...",82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302728_sibling_3,article_101089,498b05e7df4e,The Big Bang,"According to the passage, what important understanding ca...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302728_sibling_4,article_101089,add5c20c26ca,The Big Bang,How do key details in the passage support the main idea a...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302729,article_101089,f84d11e21e87,The Big Bang,Scientists developed the Big Bang Theory because,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302729_sibling_1,article_101089,c37c7f26022f,The Big Bang,The passage states that matter cooled down after the Big...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302729_sibling_2,article_101089,8f9733896673,The Big Bang,"According to the passage, what did George Lemaitre, Alexa...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302729_sibling_3,article_101089,f27b0931a1c4,The Big Bang,"Based on the passage, why did scientists propose the Big...",82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302729_sibling_4,article_101089,4a69719fc02d,The Big Bang,What relationship does the passage show between Hubble's...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302730,article_101089,284f9e2f2310,The Big Bang,What did the author of this passage learn?,55%,❌,6/11,"clarity_precision, difficulty_assessment, length_check, plausibility, standard_alignment",20260112_172559,❌,❌,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302730_sibling_1,article_101089,213fa52d56e9,The Big Bang,"The passage explains that after the Big Bang, 'nothing co...",64%,❌,7/11,"difficulty_assessment, grammatical_parallel, homogeneity, length_check",20260112_172559,✅,❌,❌,❌,❌,✅,✅,✅,✅,✅,✅
quiz_302730_sibling_2,article_101089,d154f58b0bc2,The Big Bang,What can readers understand about scientific knowledge fr...,73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302730_sibling_3,article_101089,2c841177a3b3,The Big Bang,"Based on information throughout the passage, what conclus...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302730_sibling_4,article_101089,9071ef288d13,The Big Bang,How does the author show that scientific understanding of...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302735,article_101090,cf290efa6f14,"Etu, the Hunter",What does the narrator do to follow the hunting plan?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302735_sibling_1,article_101090,3816ccd0fc5d,"Etu, the Hunter",Why do the narrator's brothers warn him before leaving camp?,82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302735_sibling_2,article_101090,80371ab701bf,"Etu, the Hunter","Based on the story, which detail shows that Hakan has an...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302735_sibling_3,article_101090,242c107039a4,"Etu, the Hunter",How does the narrator feel about being on the hunt?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302735_sibling_4,article_101090,ecd69ace19cb,"Etu, the Hunter",Which detail from the story shows why the hunters need to...,82%,✅,9/11,"grammatical_parallel, length_check",20260112_172559,✅,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302736,article_101090,7e796085c285,"Etu, the Hunter",What lesson is most clearly shown by what happens during...,82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302736_sibling_1,article_101090,c870018e0267,"Etu, the Hunter",What central message about survival does the story teach...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302736_sibling_2,article_101090,116ce74b151f,"Etu, the Hunter",What lesson does the story teach through how the narrator...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302736_sibling_3,article_101090,3b99b7a2ef2c,"Etu, the Hunter",The story teaches a lesson about patience. Which part of...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302736_sibling_4,article_101090,b3e0a4f2d0e9,"Etu, the Hunter",Which detail from the beginning and end of the story toge...,73%,❌,8/11,"clarity_precision, difficulty_assessment, single_correct_answer",20260112_172559,❌,❌,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_302737,article_101090,2e89c49f3095,"Etu, the Hunter","In this story, the main goal of the hunt is to",73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302737_sibling_1,article_101090,0f5bc170f6f3,"Etu, the Hunter","According to the story, what are the hunters waiting for...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737_sibling_2,article_101090,cb30c723afd9,"Etu, the Hunter",What do the hunters need the mammoth to do before they ca...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302737_sibling_3,article_101090,4b67d818fb7b,"Etu, the Hunter","Based on the text, why does the family need food from the...",82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302737_sibling_4,article_101090,6702fc9f2cde,"Etu, the Hunter",What does the narrator think about while walking during t...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302738,article_101090,8c8514d3467e,"Etu, the Hunter",Which best describes how the story is organized?,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302738_sibling_1,article_101090,110da29e8325,"Etu, the Hunter",How does the author organize the events in paragraph 6?,73%,❌,8/11,"length_check, passage_reference, plausibility",20260112_172559,✅,✅,✅,✅,❌,❌,❌,✅,✅,✅,✅
quiz_302738_sibling_2,article_101090,7874beb6e17a,"Etu, the Hunter",How does paragraph 4 connect to what happens in paragraph 6?,64%,❌,7/11,"difficulty_assessment, length_check, passage_reference, plausibility",20260112_172559,✅,❌,✅,✅,❌,❌,❌,✅,✅,✅,✅
quiz_302738_sibling_3,article_101090,7fb810e76707,"Etu, the Hunter",Which statement best describes how the author structured...,82%,✅,9/11,"difficulty_assessment, single_correct_answer",20260112_172559,✅,❌,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_302738_sibling_4,article_101090,2f30f298552c,"Etu, the Hunter",How does the story build from the early paragraphs to the...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302743,article_101091,4885c66c2947,"Adoette and Awan, the Bird Chasers","The next time Adoette finds an injured animal, what will...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302743_sibling_1,article_101091,d9bdf5b0e672,"Adoette and Awan, the Bird Chasers","Based on Adoette's actions throughout the story, which wo...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302743_sibling_2,article_101091,98edacdc567f,"Adoette and Awan, the Bird Chasers","According to paragraph 2, why were Adoette and Awan sent...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302743_sibling_3,article_101091,b875db69de10,"Adoette and Awan, the Bird Chasers",How does Awan's reaction to Adoette's choice reveal his f...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302743_sibling_4,article_101091,34023edbf7a7,"Adoette and Awan, the Bird Chasers",What does the text show about the relationship between Ad...,64%,❌,7/11,"difficulty_assessment, length_check, single_correct_answer, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,✅,❌,✅,❌,✅
quiz_302744,article_101091,67aa66f19564,"Adoette and Awan, the Bird Chasers","In the passage, the words enemy-turned-friend are used to...",55%,❌,6/11,"clarity_precision, difficulty_assessment, passage_reference, single_correct_answer, standard_alignment",20260112_172559,❌,❌,✅,✅,✅,❌,✅,❌,✅,❌,✅
quiz_302744_sibling_1,article_101091,299e85d41383,"Adoette and Awan, the Bird Chasers","In paragraph 4, what does the phrase 'seemed to command t...",55%,❌,6/11,"clarity_precision, homogeneity, length_check, passage_reference, plausibility",20260112_172559,❌,✅,✅,❌,❌,❌,❌,✅,✅,✅,✅
quiz_302744_sibling_2,article_101091,2376ac5b14ed,"Adoette and Awan, the Bird Chasers","According to the story, what does Adoette's decision to c...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302744_sibling_3,article_101091,4f4507b66e9a,"Adoette and Awan, the Bird Chasers",What does the author show about the crow's behavior when...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302744_sibling_4,article_101091,7787d32e0afd,"Adoette and Awan, the Bird Chasers",How does the author use the description 'enemy-turned-fri...,55%,❌,6/11,"clarity_precision, difficulty_assessment, passage_reference, plausibility, standard_alignment",20260112_172559,❌,❌,✅,✅,✅,❌,❌,✅,✅,❌,✅
quiz_302745,article_101091,77b098766478,"Adoette and Awan, the Bird Chasers",Which word best describes the setting where most of the s...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302745_sibling_1,article_101091,345b603a318c,"Adoette and Awan, the Bird Chasers","Based on the story's events, what lesson can readers lear...",82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302745_sibling_2,article_101091,a89b520d3cb4,"Adoette and Awan, the Bird Chasers",What central idea does the author develop through Adoette...,82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302745_sibling_3,article_101091,1b022de3e84b,"Adoette and Awan, the Bird Chasers",How does the author convey the message about compassion t...,64%,❌,7/11,"clarity_precision, difficulty_assessment, single_correct_answer, standard_alignment",20260112_172559,❌,❌,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302745_sibling_4,article_101091,8398ea2c3f8a,"Adoette and Awan, the Bird Chasers",What does the author suggest by having Adoette carry the...,64%,❌,7/11,"clarity_precision, passage_reference, single_correct_answer, standard_alignment",20260112_172559,❌,✅,✅,✅,✅,❌,✅,❌,✅,❌,✅
quiz_302746,article_101091,0121e358454d,"Adoette and Awan, the Bird Chasers",What is the central message of this story?,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302746_sibling_1,article_101091,b74af49be1fa,"Adoette and Awan, the Bird Chasers",Which detail from the passage provides the best evidence...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302746_sibling_2,article_101091,50308bd5e412,"Adoette and Awan, the Bird Chasers",How does the author use paragraph 1 to establish where mo...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302746_sibling_3,article_101091,95a050c8f906,"Adoette and Awan, the Bird Chasers",What does the passage's description of the cornfield loca...,73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302746_sibling_4,article_101091,fce577b755fa,"Adoette and Awan, the Bird Chasers","Based on details throughout the passage, what can readers...",73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302751,article_101092,649dfebde32a,"Akando and Aponi, the Gatherers","According to section 3, what is the main reason the chara...",64%,❌,7/11,"clarity_precision, length_check, passage_reference, standard_alignment",20260112_172559,❌,✅,✅,✅,❌,❌,✅,✅,✅,❌,✅
quiz_302751_sibling_1,article_101092,4a06562b05a9,"Akando and Aponi, the Gatherers",How does section 4 build on what happened in section 3?,73%,❌,8/11,"difficulty_assessment, length_check, plausibility",20260112_172559,✅,❌,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302751_sibling_2,article_101092,e78ac0bd9b4b,"Akando and Aponi, the Gatherers",Which detail from section 1 shows that Aponi can predict...,82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302751_sibling_3,article_101092,420d831bdbe7,"Akando and Aponi, the Gatherers","Based on section 2, how do the ceremonial buildings diffe...",64%,❌,7/11,"clarity_precision, passage_reference, plausibility, standard_alignment",20260112_172559,❌,✅,✅,✅,✅,❌,❌,✅,✅,❌,✅
quiz_302751_sibling_4,article_101092,a0ccd4c554a3,"Akando and Aponi, the Gatherers","According to section 3, why is Akando's basket fuller tha...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302752,article_101092,e3e896e94fb1,"Akando and Aponi, the Gatherers",What is the central message of the story?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302752_sibling_1,article_101092,1ea4984a47c2,"Akando and Aponi, the Gatherers",What lesson does the story teach through Aponi's decision...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302752_sibling_2,article_101092,80bf6a531bf6,"Akando and Aponi, the Gatherers",How does the author convey the message that community mem...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302752_sibling_3,article_101092,1491639ce815,"Akando and Aponi, the Gatherers",What central message is conveyed through the detail that...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302752_sibling_4,article_101092,03628b91d44a,"Akando and Aponi, the Gatherers",Which key details in section 2 work together to explain w...,82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302753,article_101092,e4e3b6c1441b,"Akando and Aponi, the Gatherers",Aponi and Akando were gathering food because,82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302753_sibling_1,article_101092,9924aabb672e,"Akando and Aponi, the Gatherers","Based on the text, the twins were sent out to gather because",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302753_sibling_2,article_101092,f1ed5d10339c,"Akando and Aponi, the Gatherers",Which detail from section 3 shows why Aponi calls out to...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302753_sibling_3,article_101092,7daae417eb92,"Akando and Aponi, the Gatherers","According to section 4, what does Akando do to motivate A...",82%,✅,9/11,"difficulty_assessment, passage_reference",20260112_172559,✅,❌,✅,✅,✅,❌,✅,✅,✅,✅,✅
quiz_302753_sibling_4,article_101092,cd66ce01c465,"Akando and Aponi, the Gatherers",What detail shows that the twins need to gather food quic...,73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302754,article_101092,72b5fd5014ff,"Akando and Aponi, the Gatherers","Based on the story, how does Aponi feel about gathering t...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302754_sibling_1,article_101092,1f281f937e3c,"Akando and Aponi, the Gatherers",How does the narrator feel about Akando winning the guess...,73%,❌,8/11,"difficulty_assessment, length_check, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302754_sibling_2,article_101092,53e563e2ad3f,"Akando and Aponi, the Gatherers","Based on section 2, how does the narrator view the Shaman...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302754_sibling_3,article_101092,557ef2e64dcf,"Akando and Aponi, the Gatherers","In section 1, how does the narrator's point of view about...",91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302754_sibling_4,article_101092,6fabb0b77405,"Akando and Aponi, the Gatherers",How does Aponi's point of view about continuing to gather...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302759,article_101093,172e8a67e0d5,"Alemeda, the Basket Weaver",How does Alemeda most likely feel at the end of the story?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302759_sibling_1,article_101093,61bfc79b5f2d,"Alemeda, the Basket Weaver","Based on the opening of the story, what character trait d...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302759_sibling_2,article_101093,dc7adae66420,"Alemeda, the Basket Weaver",What does Alemeda's action of kicking dirt as she walks t...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302759_sibling_3,article_101093,0b7c9f5496cf,"Alemeda, the Basket Weaver",Why does the author describe Alemeda sticking her tongue...,73%,❌,8/11,"clarity_precision, passage_reference, plausibility",20260112_172559,❌,✅,✅,✅,✅,❌,❌,✅,✅,✅,✅
quiz_302759_sibling_4,article_101093,529c59ff014a,"Alemeda, the Basket Weaver",How does grandmother's explanation about storing food con...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302760,article_101093,47d4dadd3d41,"Alemeda, the Basket Weaver",What is the main message of this story?,55%,❌,6/11,"grammatical_parallel, homogeneity, length_check, plausibility, specificity_balance",20260112_172559,✅,✅,❌,❌,❌,✅,❌,✅,❌,✅,✅
quiz_302760_sibling_1,article_101093,68ebcf1e19ac,"Alemeda, the Basket Weaver",What lesson does the author want readers to learn from Al...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302760_sibling_2,article_101093,046d6694425f,"Alemeda, the Basket Weaver",Which detail from the story best supports the central mes...,73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302760_sibling_3,article_101093,f6b54c0ca747,"Alemeda, the Basket Weaver",How does the author use grandmother's questions to convey...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302760_sibling_4,article_101093,882d3667df8e,"Alemeda, the Basket Weaver",The story's message about valuing traditional skills is m...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302761,article_101093,b779e2ca6dca,"Alemeda, the Basket Weaver",This story takes place in a,91%,✅,10/11,clarity_precision,20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302761_sibling_1,article_101093,c5318cfd95ec,"Alemeda, the Basket Weaver","According to the story, what is one reason the village wo...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302761_sibling_2,article_101093,7d5dec0af275,"Alemeda, the Basket Weaver","Based on details throughout the passage, when does this s...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302761_sibling_3,article_101093,e59763969603,"Alemeda, the Basket Weaver",Which detail from the passage indicates the climate or en...,73%,❌,8/11,"grammatical_parallel, homogeneity, plausibility",20260112_172559,✅,✅,❌,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302761_sibling_4,article_101093,322eb9b9c4b9,"Alemeda, the Basket Weaver",What does the text reveal about the village's approach to...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302762,article_101093,9aef63e1ea31,"Alemeda, the Basket Weaver",Part A: How does each section of the story build on the p...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302762_sibling_1,article_101093,51a231294565,"Alemeda, the Basket Weaver",How does the author structure the first section to establ...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302762_sibling_2,article_101093,3698a21bb508,"Alemeda, the Basket Weaver",How do the middle sections of the story develop Alemeda's...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302762_sibling_3,article_101093,d2eb0dfde090,"Alemeda, the Basket Weaver",What purpose does the final section serve in the overall...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302762_sibling_4,article_101093,e16de5a7dbc8,"Alemeda, the Basket Weaver",The story is organized into sections separated by lines....,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302763,article_101093,7c76f6d7c606,"Alemeda, the Basket Weaver",Part B: Based on how the story sections build on each oth...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302763_sibling_1,article_101093,b3cc4279c6e0,"Alemeda, the Basket Weaver",Why does the author end the story with Alemeda and grandm...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302763_sibling_2,article_101093,3e0bc3646449,"Alemeda, the Basket Weaver",How does the author use the progression of sections to su...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302768,article_101094,20fafbb50f42,"Alo, the Spirit Giver",What does the passage tell the reader about kachinas?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302768_sibling_1,article_101094,a6452146f63f,"Alo, the Spirit Giver","According to the passage, when do the kachinas arrive in...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302768_sibling_2,article_101094,69dd58124d16,"Alo, the Spirit Giver",What does the passage explain about why the Hopi people n...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302768_sibling_3,article_101094,5376bd7acdf5,"Alo, the Spirit Giver","Based on the passage, what happens when the Aholi Kachina...",73%,❌,8/11,"difficulty_assessment, homogeneity, plausibility",20260112_172559,✅,❌,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302768_sibling_4,article_101094,aa5310d3f5b7,"Alo, the Spirit Giver",Which detail from the passage shows that kachinas have a...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
